Asset being sold,Asset being purchased,Dollar Value,Account Owner
Cash,FB,7,wPccxlgU
FB,Cash,6,wPccxlgU
Cash,FB,9,wPccxlgU
Cash,FB,26,vk49No9e
Cash,FB,4,wPccxlgU
Cash,FB,4,wPccxlgU
Cash,FB,6,wPccxlgU
FB,Cash,8,wPccxlgU
Cash,FB,90,vk49No9e
Cash,FB,428,vk49No9e
Cash,FB,7,wPccxlgU
Cash,FB,8,wPccxlgU
TWTR,BTC,298,wPccxlgU
Cash,FB,7,wPccxlgU
TWTR,BTC,18,wPccxlgU
TWTR,BTC,18,wPccxlgU
FB,Cash,93,vk49No9e
Cash,GOOG,92101,vk49No9e
BTC,ZEN,456,vk49No9e
Cash,FB,7,wPccxlgU
Cash,FB,3,wPccxlgU
TWTR,BTC,25,wPccxlgU
BTC,TWTR,19,wPccxlgU
TWTR,BTC,25,wPccxlgU
BTC,TWTR,18,wPccxlgU
BTC,TWTR,42,wPccxlgU
GOOG,Cash,253,vk49No9e
Cash,GOOG,123,vk49No9e
FB,Cash,5,wPccxlgU
Cash,FB,3,wPccxlgU
FB,Cash,5,wPccxlgU
Cash,FB,4,wPccxlgU
FB,Cash,3,wPccxlgU
TWTR,BTC,83,wPccxlgU
TWTR,BTC,19,wPccxlgU
BTC,TWTR,17,wPccxlgU
TWTR,BTC,71,wPccxlgU
FB,Cash,4,wPccxlgU
Cash,FB,3,wPccxlgU
FB,Cash,4,wPccxlgU
Cash,FB,5,wPccxlgU
BTC,TWTR,97,vk49No9e
Cash,FB,20,vk49No9e
TLSA,BTC,33,wPccxlgU
GOOG,Cash,144,vk49No9e
TWTR,BTC,44,wPccxlgU
TWTR,BTC,29,wPccxlgU
TWTR,BTC,23,wPccxlgU
BTC,TWTR,54,wPccxlgU
FB,Cash,14,wPccxlgU
FB,Cash,5,wPccxlgU
FB,Cash,4,wPccxlgU
BTC,TWTR,104,wPccxlgU
FB,Cash,33,vk49No9e
GOOG,Cash,56,vk49No9e
TWTR,BTC,35,wPccxlgU
GOOG,Cash,213,vk49No9e
Cash,GOOG,48,vk49No9e
Cash,GOOG,72,vk49No9e
GOOG,Cash,112,vk49No9e
Cash,GOOG,28,vk49No9e
GOOG,Cash,29,vk49No9e
Cash,GOOG,20,vk49No9e
Cash,GOOG,56,vk49No9e
GOOG,Cash,25,vk49No9e
Cash,GOOG,17,vk49No9e
ZEN,BTC,52,vk49No9e
BTC,ZEN,23,vk49No9e
GOOG,Cash,113,vk49No9e
GOOG,Cash,76,vk49No9e
Cash,GOOG,76,vk49No9e
BTC,TWTR,24,wPccxlgU
Cash,GOOG,38,vk49No9e
Cash,GOOG,23,vk49No9e
Cash,GOOG,42,vk49No9e
Cash,GOOG,95,vk49No9e
BTC,TWTR,211,wPccxlgU
ZEN,BTC,14,Pl0eRMGi
TWTR,BTC,152,wPccxlgU
TWTR,BTC,42,wPccxlgU
GOOG,Cash,77,vk49No9e
Cash,GOOG,213,vk49No9e
Cash,GOOG,193,vk49No9e
TWTR,BTC,85,wPccxlgU
BTC,TWTR,71,wPccxlgU
TWTR,BTC,51,wPccxlgU
FB,Cash,37,wPccxlgU
Cash,GOOG,206,vk49No9e
Cash,GOOG,246,vk49No9e
Cash,GOOG,175,vk49No9e
Cash,GOOG,47,vk49No9e
GOOG,Cash,40,vk49No9e
Cash,GOOG,197,vk49No9e
FB,Cash,13,wPccxlgU
GOOG,Cash,44,wPccxlgU
TWTR,BTC,24,wPccxlgU
TLSA,BTC,33,wPccxlgU
TWTR,BTC,112,wPccxlgU
BTC,TWTR,49,wPccxlgU
GOOG,Cash,31,vk49No9e
Cash,GOOG,21,vk49No9e
Cash,GOOG,195,vk49No9e
GOOG,Cash,46,vk49No9e
ZEN,BTC,35,vk49No9e
TWTR,BTC,360,wPccxlgU
TWTR,BTC,60,wPccxlgU
TWTR,BTC,13,wPccxlgU
BTC,TWTR,46,wPccxlgU
Cash,FB,8,wPccxlgU
Cash,GOOG,24,vk49No9e
GOOG,Cash,20,vk49No9e
FB,Cash,6,wPccxlgU
MSFT,BTC,47,wPccxlgU
Cash,FB,23,vk49No9e
FB,Cash,17,vk49No9e
BTC,TWTR,183,wPccxlgU
BTC,TLSA,39,wPccxlgU
GOOG,Cash,41,wPccxlgU
TLSA,BTC,12,wPccxlgU
BTC,TWTR,27,wPccxlgU
TWTR,BTC,23,wPccxlgU
TWTR,BTC,23,wPccxlgU
GOOG,Cash,85,wPccxlgU
TWTR,BTC,19,wPccxlgU
GOOG,Cash,81,wPccxlgU
GOOG,Cash,51,wPccxlgU
GOOG,Cash,132,wPccxlgU
BTC,TWTR,22,wPccxlgU
BTC,TWTR,17,wPccxlgU
BTC,ZEN,44,wPccxlgU
TWTR,BTC,13,wPccxlgU
GOOG,Cash,40,wPccxlgU
Cash,GOOG,72,wPccxlgU
TWTR,BTC,33,wPccxlgU
BTC,ZEN,37,wPccxlgU
BTC,ZEN,41,wPccxlgU
Cash,FB,29,wPccxlgU
BTC,MSFT,36,wPccxlgU
FB,Cash,23,wPccxlgU
MSFT,BTC,14,wPccxlgU
MSFT,BTC,25,wPccxlgU
Cash,FB,18,wPccxlgU
BTC,MSFT,12,wPccxlgU
Cash,FB,16,wPccxlgU
BTC,TWTR,18,wPccxlgU
BTC,TWTR,411,wrO6rnwb
TWTR,BTC,3875,wrO6rnwb
BTC,ZEN,1722,wrO6rnwb
TWTR,BTC,120,wrO6rnwb
BTC,TWTR,80,wrO6rnwb
ZEN,BTC,45,j1EnxDda
ZEN,BTC,33,j1EnxDda
BTC,ZEN,13,j1EnxDda
GOOG,Cash,36,vk49No9e
TLSA,BTC,65,vk49No9e
FB,Cash,25,vk49No9e
Cash,FB,192,vk49No9e
Cash,FB,124,vk49No9e
GOOG,Cash,239,vk49No9e
MSFT,BTC,69,vk49No9e
FB,Cash,48,vk49No9e
FB,Cash,32,vk49No9e
FB,Cash,81,vk49No9e
Cash,FB,21,vk49No9e
Cash,FB,137,vk49No9e
FB,Cash,26,vk49No9e
Cash,FB,16,vk49No9e
FB,Cash,20,vk49No9e
Cash,FB,13,vk49No9e
GOOG,Cash,135,vk49No9e
Cash,FB,25,vk49No9e
FB,Cash,28,vk49No9e
Cash,FB,17,vk49No9e
FB,Cash,22,vk49No9e
Cash,FB,13,vk49No9e
GOOG,Cash,406,vk49No9e
GOOG,Cash,406,vk49No9e
GOOG,Cash,144,vk49No9e
GOOG,Cash,144,vk49No9e
GOOG,Cash,48,vk49No9e
Cash,GOOG,48,vk49No9e
FB,Cash,59,wPccxlgU
TWTR,BTC,56,vk49No9e
Cash,FB,19,wPccxlgU
Cash,FB,32,wPccxlgU
Cash,FB,22,wPccxlgU
GOOG,Cash,36,wPccxlgU
Cash,FB,17,wPccxlgU
GOOG,Cash,681,vk49No9e
GOOG,Cash,681,vk49No9e
Cash,GOOG,681,vk49No9e
Cash,GOOG,495784,vk49No9e
GOOG,Cash,495784,vk49No9e
FB,Cash,16,wPccxlgU
Cash,GOOG,124,wPccxlgU
Cash,GOOG,88,wPccxlgU
GOOG,Cash,252,wPccxlgU
GOOG,Cash,252,wPccxlgU
TWTR,BTC,66,vk49No9e
MSFT,BTC,86,vk49No9e
FB,Cash,27,wPccxlgU
Cash,FB,10,wPccxlgU
Cash,FB,28,wPccxlgU
FB,Cash,5,wPccxlgU
TWTR,BTC,59,vk49No9e
BTC,TWTR,28,vk49No9e
BTC,TWTR,89,vk49No9e
FB,Cash,82327,vk49No9e
Cash,FB,13,wPccxlgU
Cash,FB,516796,wPccxlgU
GOOG,Cash,498268,vk49No9e
BTC,TWTR,36,vk49No9e
TWTR,BTC,117,vk49No9e
Cash,ZEN,268,6vAlOD0Q
BTC,MSFT,111,vk49No9e
FB,Cash,45,vk49No9e
Cash,FB,14,wPccxlgU
BTC,MSFT,100,vk49No9e
BTC,MSFT,105,vk49No9e
BTC,MSFT,22,vk49No9e
BTC,MSFT,14,vk49No9e
BTC,TWTR,63,wPccxlgU
TWTR,BTC,26,wPccxlgU
TWTR,BTC,20,wPccxlgU
Cash,FB,12,vk49No9e
TWTR,BTC,78,wPccxlgU
TWTR,BTC,172,wPccxlgU
FB,Cash,26,vk49No9e
FB,Cash,11,vk49No9e
FB,Cash,39,vk49No9e
FB,Cash,57,vk49No9e
Cash,GOOG,84270,wPccxlgU
GOOG,Cash,522671,wPccxlgU
Cash,GOOG,522671,wPccxlgU
GOOG,Cash,78964,wPccxlgU
Cash,GOOG,518391,wPccxlgU
Cash,GOOG,515875,wPccxlgU
Cash,GOOG,515875,wPccxlgU
Cash,GOOG,515875,wPccxlgU
Cash,GOOG,83,vk49No9e
Cash,GOOG,265,vk49No9e
FB,Cash,36,vk49No9e
Cash,FB,25,wPccxlgU
Cash,FB,519825,wPccxlgU
GOOG,Cash,519114,wPccxlgU
GOOG,Cash,525027,wPccxlgU
GOOG,Cash,510056,wPccxlgU
Cash,GOOG,510056,wPccxlgU
FB,Cash,527016,wPccxlgU
GOOG,Cash,511349,wPccxlgU
TWTR,BTC,77,cCtt1l3
FB,Cash,511327,wPccxlgU
Cash,GOOG,512171,wPccxlgU
Cash,GOOG,517595,wPccxlgU
ZEN,Cash,103,vk49No9e
FB,Cash,519913,wPccxlgU
Cash,FB,512341,wPccxlgU
TWTR,BTC,154,wPccxlgU
BTC,ZEN,18,wPccxlgU
ZEN,BTC,13,wPccxlgU
BTC,ZEN,13,wPccxlgU
BTC,ZEN,13,wPccxlgU
TWTR,BTC,19,wPccxlgU
FB,Cash,26,wPccxlgU
BTC,ZEN,133,BMcMDnnf
ZEN,BTC,149,cCtt1l3
Cash,GOOG,81193,BMcMDnnf
TWTR,BTC,36,ylXjYVQS
BTC,TWTR,18,ylXjYVQS
TWTR,BTC,86,ylXjYVQS
TWTR,BTC,30,ylXjYVQS
GOOG,Cash,43,BMcMDnnf
Cash,GOOG,15,BMcMDnnf
Cash,GOOG,10,BMcMDnnf
GOOG,Cash,50,BMcMDnnf
Cash,GOOG,10,BMcMDnnf
Cash,GOOG,9,BMcMDnnf
Cash,GOOG,9,BMcMDnnf
GOOG,Cash,60,BMcMDnnf
GOOG,Cash,844493,BMcMDnnf
Cash,GOOG,6,BMcMDnnf
Cash,GOOG,5,BMcMDnnf
FB,Cash,20,wPccxlgU
GOOG,Cash,784992,BMcMDnnf
GOOG,Cash,4,BMcMDnnf
GOOG,Cash,4,BMcMDnnf
Cash,GOOG,5,BMcMDnnf
Cash,GOOG,843504,BMcMDnnf
Cash,FB,43,wPccxlgU
TWTR,BTC,181,BMcMDnnf
GOOG,Cash,96,BMcMDnnf
Cash,ZEN,55,BMcMDnnf
ZEN,Cash,184,BMcMDnnf
TWTR,BTC,70,f5A1AhdH
Cash,ZEN,106,BMcMDnnf
TWTR,BTC,57,f5A1AhdH
ZEN,Cash,95321,BMcMDnnf
ZEN,Cash,68,BMcMDnnf
Cash,ZEN,57,BMcMDnnf
TWTR,BTC,1138,BMcMDnnf
BTC,ZEN,9016,BMcMDnnf
BTC,TWTR,1457,BMcMDnnf
Cash,ZEN,169,wrO6rnwb
ZEN,Cash,169,wrO6rnwb
ZEN,Cash,65,wrO6rnwb
ZEN,Cash,693,wrO6rnwb
Cash,ZEN,3501,wrO6rnwb
ZEN,Cash,784,wrO6rnwb
Cash,ZEN,848,wrO6rnwb
TWTR,BTC,65,vk49No9e
FB,Cash,26,wPccxlgU
FB,Cash,10,wPccxlgU
Cash,FB,6,wPccxlgU
FB,Cash,24,wPccxlgU
Cash,FB,13,wPccxlgU
Cash,FB,16,wPccxlgU
Cash,FB,32,wPccxlgU
Cash,FB,13,wPccxlgU
Cash,FB,17,wPccxlgU
Cash,FB,14,wPccxlgU
FB,Cash,11,wPccxlgU
FB,Cash,10,wPccxlgU
FB,Cash,8,wPccxlgU
Cash,FB,13,wPccxlgU
FB,Cash,12,wPccxlgU
FB,Cash,13,wPccxlgU
Cash,FB,11,wPccxlgU
Cash,GOOG,62,wPccxlgU
GOOG,Cash,25,wPccxlgU
GOOG,Cash,31,wPccxlgU
Cash,GOOG,16,wPccxlgU
FB,Cash,85,wPccxlgU
FB,Cash,281,wPccxlgU
FB,Cash,256,wPccxlgU
GOOG,Cash,36,wPccxlgU
Cash,GOOG,30,wPccxlgU
MSFT,BTC,32,wPccxlgU
GOOG,Cash,22,wPccxlgU
Cash,GOOG,27,wPccxlgU
GOOG,Cash,78,wPccxlgU
Cash,GOOG,78,wPccxlgU
FB,Cash,63178,wPccxlgU
Cash,GOOG,162193,wPccxlgU
GOOG,Cash,162193,wPccxlgU
Cash,ZEN,150,vk49No9e
Cash,ZEN,75,vk49No9e
ZEN,Cash,38,vk49No9e
TWTR,BTC,21,vk49No9e
ZEN,BTC,509,vk49No9e
FB,Cash,19,vk49No9e
GOOG,Cash,253,vk49No9e
Cash,GOOG,122,vk49No9e
FB,Cash,86,vk49No9e
FB,Cash,20,vk49No9e
TWTR,BTC,72,vk49No9e
BTC,TWTR,49,vk49No9e
BTC,TWTR,140,vk49No9e
MSFT,BTC,41,vk49No9e
MSFT,BTC,24,vk49No9e
BTC,MSFT,31,vk49No9e
BTC,MSFT,20,vk49No9e
GOOG,Cash,447,vk49No9e
Cash,GOOG,447,vk49No9e
BTC,TWTR,548,wPccxlgU
FB,Cash,49,wPccxlgU
FB,Cash,6,wPccxlgU
FB,Cash,5,wPccxlgU
Cash,GOOG,333,vk49No9e
Cash,GOOG,333,vk49No9e
GOOG,Cash,157,vk49No9e
TWTR,BTC,61,wPccxlgU
TWTR,BTC,61,wPccxlgU
GOOG,Cash,222,vk49No9e
Cash,GOOG,74,vk49No9e
BTC,TWTR,70,vk49No9e
BTC,TWTR,57,vk49No9e
FB,Cash,18,wPccxlgU
BTC,TWTR,23,vk49No9e
TWTR,BTC,16,vk49No9e
BTC,MSFT,299,vk49No9e
BTC,MSFT,279,wPccxlgU
MSFT,BTC,25,wPccxlgU
BTC,MSFT,30,wPccxlgU
ZEN,Cash,140,j1EnxDda
Cash,FB,15,vk49No9e
BTC,TWTR,78585,BMcMDnnf
BTC,TWTR,8,BMcMDnnf
GOOG,Cash,156,BMcMDnnf
TWTR,BTC,36,RvkOmL6z
TWTR,BTC,27,RvkOmL6z
TWTR,BTC,28,RvkOmL6z
TWTR,BTC,27,RvkOmL6z
TWTR,BTC,63,Z9AILgII
TWTR,BTC,2387,Z9AILgII
TWTR,BTC,2413,Z9AILgII
TWTR,BTC,2496,Z9AILgII
TWTR,BTC,2523,Z9AILgII
TWTR,BTC,2573,Z9AILgII
TWTR,BTC,2637,Z9AILgII
TWTR,BTC,187,Z9AILgII
Cash,GOOG,269,BMcMDnnf
Cash,GOOG,179,BMcMDnnf
GOOG,Cash,272788,BMcMDnnf
TWTR,BTC,54,ylXjYVQS
TWTR,BTC,25,ylXjYVQS
Cash,GOOG,238,wPccxlgU
BTC,TWTR,43,Pl0eRMGi
Cash,FB,62,vk49No9e
Cash,ZEN,200,vk49No9e
FB,Cash,150,vk49No9e
GOOG,Cash,216,vk49No9e
Cash,GOOG,54,vk49No9e
FB,Cash,20,vk49No9e
FB,Cash,22,vk49No9e
Cash,FB,604,vk49No9e
GOOG,Cash,421,vk49No9e
Cash,GOOG,58,vk49No9e
Cash,FB,20,vk49No9e
GOOG,Cash,119,vk49No9e
GOOG,Cash,74,vk49No9e
Cash,FB,26,vk49No9e
Cash,GOOG,75,wPccxlgU
FB,Cash,71,vk49No9e
Cash,FB,28,vk49No9e
Cash,FB,35,vk49No9e
GOOG,Cash,53,vk49No9e
FB,Cash,85,wPccxlgU
FB,Cash,16,wPccxlgU
Cash,FB,22,wPccxlgU
Cash,GOOG,41,vk49No9e
GOOG,Cash,76,vk49No9e
Cash,FB,15,wPccxlgU
FB,Cash,13,wPccxlgU
Cash,GOOG,70,vk49No9e
Cash,FB,15,vk49No9e
Cash,GOOG,85,vk49No9e
Cash,GOOG,58,vk49No9e
FB,Cash,133,vk49No9e
GOOG,Cash,452,wPccxlgU
GOOG,Cash,26,wPccxlgU
Cash,FB,13,wPccxlgU
Cash,FB,44,vk49No9e
FB,Cash,12,wPccxlgU
Cash,GOOG,19,wPccxlgU
Cash,GOOG,22,wPccxlgU
FB,Cash,14,wPccxlgU
FB,Cash,11,wPccxlgU
Cash,FB,47,vk49No9e
Cash,FB,67,vk49No9e
Cash,FB,51,wPccxlgU
Cash,FB,123,wPccxlgU
Cash,FB,143,vk49No9e
FB,Cash,27,wPccxlgU
FB,Cash,15,wPccxlgU
FB,Cash,5,wPccxlgU
Cash,FB,51,vk49No9e
Cash,FB,31,vk49No9e
Cash,FB,632,wPccxlgU
Cash,FB,63,wPccxlgU
FB,Cash,69,wPccxlgU
FB,Cash,14,wPccxlgU
FB,Cash,62,wPccxlgU
FB,Cash,21,wPccxlgU
Cash,FB,20,wPccxlgU
Cash,GOOG,95,wPccxlgU
Cash,FB,23,wPccxlgU
FB,Cash,13,wPccxlgU
FB,Cash,14,wPccxlgU
FB,Cash,14,wPccxlgU
Cash,FB,13,wPccxlgU
Cash,FB,13,wPccxlgU
Cash,GOOG,49,wPccxlgU
FB,Cash,17,wPccxlgU
Cash,FB,18,wPccxlgU
FB,Cash,11,wPccxlgU
FB,Cash,21,vk49No9e
Cash,GOOG,83,vk49No9e
Cash,FB,91,wPccxlgU
Cash,FB,36,wPccxlgU
FB,Cash,28,vk49No9e
FB,Cash,42,wPccxlgU
Cash,GOOG,1514,vk49No9e
Cash,FB,33,vk49No9e
FB,Cash,10,wPccxlgU
FB,Cash,9,wPccxlgU
FB,Cash,10,wPccxlgU
TWTR,BTC,20,vk49No9e
BTC,TWTR,51,vk49No9e
FB,Cash,58,wPccxlgU
FB,Cash,12,wPccxlgU
FB,Cash,26,wPccxlgU
BTC,TWTR,19,vk49No9e
FB,Cash,14,wPccxlgU
TWTR,BTC,106,vk49No9e
TWTR,BTC,135,vk49No9e
BTC,TWTR,30,vk49No9e
BTC,TWTR,17,vk49No9e
BTC,TWTR,19,vk49No9e
TWTR,BTC,18,vk49No9e
Cash,GOOG,357,79kRyE6h
GOOG,Cash,48,79kRyE6h
Cash,GOOG,17,79kRyE6h
GOOG,Cash,200,79kRyE6h
Cash,GOOG,34,wPccxlgU
TWTR,BTC,37,wPccxlgU
BTC,TWTR,2914,vk49No9e
BTC,TWTR,25,vk49No9e
BTC,TWTR,16,vk49No9e
TWTR,BTC,20,vk49No9e
TWTR,BTC,19,vk49No9e
TWTR,BTC,23,vk49No9e
BTC,TWTR,29,vk49No9e
TWTR,BTC,18,vk49No9e
TWTR,BTC,23,vk49No9e
Cash,GOOG,56,vk49No9e
GOOG,Cash,160,vk49No9e
BTC,MSFT,99,vk49No9e
Cash,ZEN,9676,vk49No9e
Cash,ZEN,61,vk49No9e
Cash,ZEN,133,vk49No9e
ZEN,Cash,53,vk49No9e
Cash,FB,1325,wPccxlgU
TWTR,BTC,38,vk49No9e
MSFT,BTC,60,vk49No9e
FB,Cash,37,wPccxlgU
Cash,FB,17,wPccxlgU
FB,Cash,41,wPccxlgU
Cash,FB,32,wPccxlgU
Cash,FB,31,wPccxlgU
FB,Cash,26,wPccxlgU
Cash,FB,140,vk49No9e
Cash,FB,28,wPccxlgU
FB,Cash,15,wPccxlgU
FB,Cash,11,wPccxlgU
FB,Cash,50,vk49No9e
FB,Cash,20,vk49No9e
FB,Cash,16,wPccxlgU
Cash,FB,41,wPccxlgU
FB,Cash,15,wPccxlgU
Cash,FB,10,wPccxlgU
FB,Cash,305,vk49No9e
FB,Cash,183,wPccxlgU
FB,Cash,13,wPccxlgU
FB,Cash,15,wPccxlgU
FB,Cash,18,wPccxlgU
FB,Cash,13,wPccxlgU
FB,Cash,30,vk49No9e
FB,Cash,13,vk49No9e
FB,Cash,65,vk49No9e
FB,Cash,36,wPccxlgU
Cash,FB,11,wPccxlgU
FB,Cash,52,wPccxlgU
FB,Cash,9,wPccxlgU
FB,Cash,32,wPccxlgU
Cash,GOOG,50,wPccxlgU
GOOG,Cash,82,vk49No9e
FB,Cash,65,wPccxlgU
Cash,GOOG,30,vk49No9e
FB,Cash,27,vk49No9e
Cash,FB,17,vk49No9e
FB,Cash,15,vk49No9e
FB,Cash,30,wPccxlgU
Cash,FB,33,wPccxlgU
FB,Cash,10,wPccxlgU
FB,Cash,62,vk49No9e
Cash,FB,15,vk49No9e
Cash,GOOG,51,vk49No9e
Cash,FB,18,wPccxlgU
Cash,FB,11,wPccxlgU
Cash,FB,13,wPccxlgU
Cash,FB,18,wPccxlgU
GOOG,Cash,4892,79kRyE6h
GOOG,Cash,305,vk49No9e
Cash,FB,19,wPccxlgU
FB,Cash,15,wPccxlgU
Cash,FB,98,wPccxlgU
FB,Cash,17,wPccxlgU
Cash,FB,37,wPccxlgU
Cash,FB,23,wPccxlgU
FB,Cash,16,wPccxlgU
Cash,FB,37,wPccxlgU
FB,Cash,15,vk49No9e
Cash,FB,58,vk49No9e
GOOG,Cash,216,79kRyE6h
Cash,FB,27,vk49No9e
FB,Cash,13,vk49No9e
FB,Cash,14,vk49No9e
Cash,GOOG,89,79kRyE6h
GOOG,Cash,75,79kRyE6h
GOOG,Cash,119,79kRyE6h
GOOG,Cash,116,79kRyE6h
GOOG,Cash,82,79kRyE6h
GOOG,Cash,217,79kRyE6h
Cash,GOOG,9,79kRyE6h
Cash,GOOG,5,79kRyE6h
Cash,GOOG,6,79kRyE6h
Cash,GOOG,228,79kRyE6h
GOOG,Cash,5,79kRyE6h
Cash,GOOG,5,79kRyE6h
Cash,GOOG,4,79kRyE6h
GOOG,Cash,95,79kRyE6h
GOOG,Cash,7,79kRyE6h
Cash,GOOG,5,79kRyE6h
GOOG,Cash,69,79kRyE6h
GOOG,Cash,4,79kRyE6h
ZEN,Cash,284,j1EnxDda
Cash,GOOG,3447,79kRyE6h
TWTR,BTC,92,79kRyE6h
FB,Cash,37,vk49No9e
TWTR,BTC,124,EAIemI1
BTC,TWTR,1257,EAIemI1
TWTR,BTC,1223,EAIemI1
Cash,FB,15,wPccxlgU
FB,Cash,40,wPccxlgU
FB,Cash,86,vk49No9e
FB,Cash,9,wPccxlgU
FB,Cash,14,wPccxlgU
FB,Cash,12,wPccxlgU
GOOG,Cash,79,wPccxlgU
FB,Cash,21,wPccxlgU
Cash,FB,25,wPccxlgU
TWTR,BTC,26,EAIemI1
Cash,GOOG,59,wPccxlgU
FB,Cash,16,wPccxlgU
TWTR,BTC,55,EAIemI1
GOOG,Cash,49,wPccxlgU
FB,Cash,283,vk49No9e
Cash,FB,37,vk49No9e
Cash,FB,13,wPccxlgU
Cash,FB,7,wPccxlgU
Cash,FB,11,wPccxlgU
FB,Cash,69,vk49No9e
TWTR,BTC,35,EAIemI1
FB,Cash,21,vk49No9e
FB,Cash,89,wPccxlgU
FB,Cash,27,wPccxlgU
Cash,FB,32,vk49No9e
FB,Cash,24,vk49No9e
Cash,FB,9,wPccxlgU
Cash,FB,13,wPccxlgU
Cash,FB,21,vk49No9e
FB,Cash,10,wPccxlgU
FB,Cash,10,wPccxlgU
FB,Cash,13,vk49No9e
Cash,FB,16,vk49No9e
FB,Cash,391,vk49No9e
Cash,FB,14,wPccxlgU
Cash,FB,11,wPccxlgU
Cash,FB,13,wPccxlgU
Cash,FB,23,wPccxlgU
FB,Cash,13,wPccxlgU
FB,Cash,9,wPccxlgU
FB,Cash,10,wPccxlgU
FB,Cash,11,wPccxlgU
FB,Cash,21,wPccxlgU
Cash,FB,13,wPccxlgU
Cash,FB,12,wPccxlgU
Cash,FB,14,wPccxlgU
FB,Cash,6,wPccxlgU
FB,Cash,27,wPccxlgU
FB,Cash,23,wPccxlgU
FB,Cash,27,wPccxlgU
Cash,FB,9,wPccxlgU
FB,Cash,7,wPccxlgU
Cash,FB,10,wPccxlgU
Cash,FB,20,vk49No9e
Cash,FB,10,wPccxlgU
FB,Cash,20,vk49No9e
FB,Cash,10,wPccxlgU
FB,Cash,6,wPccxlgU
FB,Cash,20,vk49No9e
Cash,FB,8,wPccxlgU
Cash,FB,14,vk49No9e
FB,Cash,16,vk49No9e
FB,Cash,13,vk49No9e
FB,Cash,41,wPccxlgU
Cash,FB,7,wPccxlgU
FB,Cash,7,wPccxlgU
Cash,FB,9,wPccxlgU
FB,Cash,14,vk49No9e
MSFT,BTC,223,vk49No9e
FB,Cash,8,wPccxlgU
Cash,FB,25,wPccxlgU
FB,Cash,23,wPccxlgU
MSFT,BTC,65,wPccxlgU
TWTR,BTC,46,wPccxlgU
BTC,MSFT,70,vk49No9e
FB,Cash,45,wPccxlgU
Cash,FB,16,wPccxlgU
FB,Cash,121,wPccxlgU
FB,Cash,11,wPccxlgU
FB,Cash,21,wPccxlgU
TWTR,BTC,75,79kRyE6h
Cash,FB,31,wPccxlgU
FB,Cash,20,wPccxlgU
TWTR,BTC,35,wPccxlgU
Cash,GOOG,35,wPccxlgU
GOOG,Cash,156,wPccxlgU
TLSA,BTC,27,wPccxlgU
GOOG,Cash,72,wPccxlgU
MSFT,BTC,32,wPccxlgU
BTC,ZEN,36,6nSGzkUO
Cash,FB,836,wPccxlgU
Cash,FB,22,wPccxlgU
FB,Cash,8,wPccxlgU
FB,Cash,4,wPccxlgU
Cash,FB,82,wPccxlgU
BTC,ZEN,30,6nSGzkUO
GOOG,Cash,78,wPccxlgU
Cash,GOOG,78,wPccxlgU
GOOG,Cash,54,wPccxlgU
GOOG,Cash,54,wPccxlgU
ZEN,Cash,518227,wPccxlgU
BTC,TWTR,12248,BMcMDnnf
BTC,TWTR,95,BMcMDnnf
BTC,TWTR,85,Pl0eRMGi
ZEN,Cash,119,Pl0eRMGi
Cash,ZEN,40,Pl0eRMGi
BTC,TWTR,68,wPccxlgU
Cash,FB,41,vk49No9e
MSFT,BTC,74,vk49No9e
TWTR,BTC,119,vk49No9e
BTC,TWTR,28,vk49No9e
Cash,GOOG,1036387,vk49No9e
Cash,GOOG,1036253,vk49No9e
GOOG,Cash,1036259,vk49No9e
Cash,GOOG,1036304,vk49No9e
Cash,FB,1032013,vk49No9e
GOOG,Cash,1032022,vk49No9e
Cash,GOOG,1032039,vk49No9e
Cash,GOOG,1032057,vk49No9e
Cash,FB,778090,vk49No9e
Cash,FB,1012989,vk49No9e
BTC,TWTR,77,vk49No9e
ZEN,Cash,1879366,vk49No9e
Cash,ZEN,1879323,vk49No9e
BTC,TWTR,1375933,vk49No9e
ZEN,Cash,492928,wrO6rnwb
BTC,TWTR,493049,wrO6rnwb
TWTR,BTC,349,wrO6rnwb
TWTR,BTC,176,wrO6rnwb
BTC,TWTR,33,vk49No9e
BTC,TWTR,195,WZCoGJXL
TWTR,BTC,42,WZCoGJXL
BTC,TWTR,57,WZCoGJXL
TWTR,BTC,35,WZCoGJXL
Cash,GOOG,177,79kRyE6h
GOOG,Cash,82,79kRyE6h
Cash,GOOG,53,79kRyE6h
GOOG,Cash,15,79kRyE6h
Cash,GOOG,16,79kRyE6h
GOOG,Cash,7,79kRyE6h
GOOG,Cash,8,79kRyE6h
Cash,GOOG,8,79kRyE6h
Cash,ZEN,67,wPccxlgU
ZEN,Cash,1978812,79kRyE6h
TWTR,BTC,80,ogL4m9Rz
TWTR,BTC,22,wPccxlgU
ZEN,Cash,46,wPccxlgU
BTC,TWTR,21,wPccxlgU
TWTR,BTC,16,wPccxlgU
ZEN,Cash,58,wPccxlgU
TWTR,BTC,23,wPccxlgU
Cash,FB,184994,wPccxlgU
Cash,FB,725,wPccxlgU
Cash,FB,12,wPccxlgU
FB,Cash,185231,wPccxlgU
Cash,ZEN,162,wPccxlgU
TWTR,BTC,24,wPccxlgU
TWTR,BTC,14,wPccxlgU
BTC,TWTR,15,wPccxlgU
GOOG,Cash,27,wPccxlgU
GOOG,Cash,15,wPccxlgU
GOOG,Cash,17,wPccxlgU
